name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
hornsea,2024-03-04T23:00:00,7.1,3.7,4.9,86.37,0,0,,0,0,32.2,20.2,132,1008.1,100,15.3,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T00:00:00,7,3.7,5.1,87.75,0,0,,0,0,33.8,19.2,132,1008.2,100,12.6,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T01:00:00,7,3.9,5.2,88.34,0.112,100,rain,0,0,32,17.4,130,1008.2,100,12.6,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T02:00:00,6.9,3.9,5.2,88.91,0.356,100,rain,0,0,28.9,16.3,132,1008.3,100,7,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T03:00:00,6.9,4.1,5.8,93.02,0.488,100,rain,0,0,27.5,14.8,132,1008.4,100,10,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T04:00:00,6.3,3.5,5.8,96.85,0.347,100,rain,0,0,23.9,13.9,140,1009.1,94,8,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T05:00:00,6.2,3.7,5.2,93.14,0.376,100,rain,0,0,23.1,12.5,150,1009.4,100,6,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T06:00:00,6.1,3.9,5.1,93.5,0.459,100,rain,0,0,17.5,10.2,150,1010.2,100,10,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T07:00:00,6.1,3.9,5.2,93.57,0.122,100,rain,0,0,18.2,10.4,152,1011.2,100,9,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T08:00:00,6.1,5,5.2,93.69,0.112,100,rain,0,0,12,6.1,138,1011.4,100,10,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T09:00:00,6.3,6.3,5.9,97.22,0.01,100,rain,0,0,9,3.8,120,1012.3,100,13,54,0.2,1,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T10:00:00,7,6,6,93.17,0,0,,0,0,10.9,6,143,1013.2,100,10.7,113,0.4,1,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T11:00:00,7.4,6.5,6.2,92.05,0.112,100,rain,0,0,8.8,6,128,1014,94,13.6,162,0.6,2,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T12:00:00,8.2,6.8,5.8,85.18,0,0,,0,0,11.5,8.5,150,1014.3,100,16.6,278,1,3,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T13:00:00,9.1,7.5,5,75.69,0,0,,0,0,14.3,10.2,167,1014.3,92.1,26.5,183,0.7,2,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T14:00:00,9.2,8.1,4.4,72.01,0,0,,0,0,11.9,7.6,142,1014.5,77.2,29.8,163,0.6,2,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T15:00:00,10,9.4,4.4,68.36,0,0,,0,0,11.2,6.2,93,1015.1,83.3,26.5,118,0.4,1,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T16:00:00,9.1,9.1,5,75.47,0,0,,0,0,8.3,4.8,102,1015.3,0,23.2,53,0.2,1,,Clear,clear-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T17:00:00,8.1,8.1,4.4,77.42,0,0,,0,0,9.4,4.1,66,1016.2,25.8,24.8,39,0.1,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T18:00:00,6.3,4.2,4.4,87.43,0,0,,0,0,14.4,10.3,82,1016.5,25.8,15.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T19:00:00,6.1,5,4.4,89.15,0,0,,0,0,11.2,5.8,72,1017.2,100,14,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T20:00:00,6.1,6.1,5,93,0,0,,0,0,6.1,3.6,47,1017.3,100,7.2,0,0,0,,Overcast,cloudy,"EGXV,D8791,03384099999,03382099999,03281099999,EGNJ"
hornsea,2024-03-05T21:00:00,6,6,5,93.4,0,0,,0,0,7.6,3,14,1018.1,100,5,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T22:00:00,6,4.9,5.2,94.16,0,0,,0,0,9.3,6,347,1018.2,94,5,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-05T23:00:00,6,5,5.1,93.92,0,0,,0,0,8.4,5.9,17,1018.3,94,4,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-06T00:00:00,6,5,5.2,94.17,0,0,,0,0,9.1,5.8,356,1018.4,100,3,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-06T01:00:00,6.1,5.1,5.2,94.17,0,0,,0,0,8.3,5.7,354,1019,100,5,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-06T02:00:00,5.2,3.8,4.4,94.3,0,0,,0,0,11,6.4,357,1019,88.6,5,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-06T03:00:00,5.2,4,4.4,94.34,0,0,,0,0,11.5,6,334,1019,100,4,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-06T04:00:00,5.4,3.6,5.1,98.19,0,0,,0,0,16.3,7.8,353,1019,94,5,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-06T05:00:00,5.9,4.3,5.2,95.07,0,0,,0,0,15,7.7,3,1019.1,100,3,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-06T06:00:00,6,4.3,5.2,94.28,0.01,100,rain,0,0,16.4,8.2,53,1019.3,100,2,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-06T07:00:00,6,4.1,5.7,98.01,0,0,,0,0,17.4,9.2,76,1020,100,4,7,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-06T08:00:00,6.1,3.6,5.8,97.83,0.01,100,rain,0,0,19.8,12.1,76,1020.3,94,4,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-06T09:00:00,6.1,4,5.7,97.55,0,0,,0,0,16.7,10,78,1021,100,2,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-06T10:00:00,6.1,3.5,5.8,97.54,0.112,100,rain,0,0,22,12.5,92,1021.3,100,1,19,0.1,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-06T11:00:00,6.2,3.2,5.8,97.2,0,0,,0,0,22.4,14.8,86,1021.4,100,3,40,0.1,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-06T12:00:00,6.8,4.4,6,94.18,0,0,,0,0,18.2,12.5,91,1022.1,100,2.9,58,0.2,1,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,EGNJ"
hornsea,2024-03-06T13:00:00,7,4.5,6.1,93.94,0,0,,0,0,19.7,12.9,92,1022.1,97.3,4.8,56,0.2,1,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,EGNJ"
hornsea,2024-03-06T14:00:00,7.1,4.5,6.1,93.11,0,0,,0,0,19.7,14.1,84,1022.1,99.3,4.9,122,0.4,1,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,EGNJ"
hornsea,2024-03-06T15:00:00,7.1,4.7,6.1,93.15,0,0,,0,0,19.3,13,76,1022.2,99.3,2.2,47,0.2,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,EGNJ"
hornsea,2024-03-06T16:00:00,7.1,5.5,6.7,97.57,0,0,,0,0,16.1,8.6,68,1022.2,99.3,1.3,30,0.1,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,EGNJ"
hornsea,2024-03-06T17:00:00,7.2,6.5,6.8,97.81,0,0,,0,0,10.5,5,30,1022.4,97.3,2.2,18,0.1,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,EGNJ"
hornsea,2024-03-06T18:00:00,7.1,5.5,6.8,97.94,0,0,,0,0,13,8.9,92,1023.2,99.3,3,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,EGNJ"
hornsea,2024-03-06T19:00:00,7.1,5.6,6.8,98,0,0,,0,0,12.6,7.9,111,1023.5,100,4.2,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,EGNJ"
hornsea,2024-03-06T20:00:00,7,5.7,6.2,94.57,0,0,,0,0,14.1,7,112,1024.2,100,4,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-06T21:00:00,6.3,5.4,5.9,97.86,0,0,,0,0,11.1,5.2,102,1024.3,94,3,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-06T22:00:00,5.4,4.4,4.5,94.12,0,0,,0,0,8.1,5.2,53,1024.4,100,2,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-06T23:00:00,3.8,2.8,3.6,98.45,0,0,,0,0,8.2,4.9,73,1025.1,100,0,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T00:00:00,6,4.9,5.2,94.9,0,0,,0,0,10,6,121,1025.1,100,2,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T01:00:00,5.9,3.9,5.2,95.46,0,0,,0,0,18.9,9.4,114,1025.2,81.4,2,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T02:00:00,4.4,2.6,4.2,98.58,0,0,,0,0,16,7.6,104,1025.2,42.6,0,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T03:00:00,5.3,2.4,5.2,99.2,0,0,,0,0,24.1,13.2,122,1025.2,100,1,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T04:00:00,5.8,2.8,5.1,95.24,0,0,,0,0,26.1,15,120,1025.1,100,3,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T05:00:00,5.9,4,5.1,95.04,0,0,,0,0,15.4,8.7,114,1025.2,100,2,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T06:00:00,5.9,3.9,5.1,94.51,0,0,,0,0,15.5,9.4,122,1025.2,100,2,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T07:00:00,6,4.2,5.2,94.5,0,0,,0,0,18.7,8.6,102,1025.3,100,2,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T08:00:00,6.2,4.3,5.8,97.46,0,0,,0,0,16.1,9.1,85,1025.3,100,2,39,0.1,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T09:00:00,6.9,3.8,6,93.67,0,0,,0,0,29.7,17.2,94,1025.2,100,2,33,0.1,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T10:00:00,6.9,3.5,5.8,92.48,0,0,,0,0,30.1,20.2,92,1025.3,100,4,86,0.3,1,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T11:00:00,6.8,3.8,5,88.2,0,0,,0,0,28.3,16.1,102,1025.3,100,5,91,0.3,1,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T12:00:00,7,3.9,4.9,86.17,0,0,,0,0,28.9,18,100,1025.1,100,6,102,0.4,1,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T13:00:00,7.8,4.7,4.9,82.14,0,0,,0,0,30.2,19,98,1024.3,100,8,107,0.4,1,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T14:00:00,7,3.1,4.1,82.22,0,0,,0,0,35.5,24.8,82,1023.5,100,9,40,0.1,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T15:00:00,6.8,2.7,4.1,83.07,0,0,,0,0,38.7,26.3,82,1023.2,100,8,33,0.1,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T16:00:00,6,1.7,3.8,85.25,0,0,,0,0,36.6,26.7,80,1022.4,100,10.3,19,0.1,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T17:00:00,6,2,3,81.53,0,0,,0,0,33.2,23,80,1021.5,100,11.3,9,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T18:00:00,5.9,2.1,3,81.45,0,0,,0,0,33.1,21.3,84,1021.4,100,11,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T19:00:00,5.8,1.8,2.8,81.15,0,0,,0,0,32.1,22.9,84,1021.3,100,10.7,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T20:00:00,5.8,2.5,2.2,77.89,0,0,,0,0,31.8,16.6,90,1021.1,100,13,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T21:00:00,5.2,1.1,2.8,84.5,0.2,100,rain,0,0,44.6,22,88,1020,100,10,0,0,0,,"Rain, Overcast",rain,"EGXV,D8791,EGXS,EGNJ"
hornsea,2024-03-07T22:00:00,5.8,2.4,2,76.75,0,0,,0,0,31.6,17.6,92,1020.2,100,11,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-07T23:00:00,5.8,2.1,3,82.2,0,0,,0,0,31.3,20,86,1019.3,100,9,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T00:00:00,5.9,2.1,3,82.03,0,0,,0,0,34.2,20.7,92,1018.5,100,10.7,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T01:00:00,5.9,1.6,3.1,82.62,0,0,,0,0,35.6,25.7,90,1018.2,100,10.3,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T02:00:00,5.9,2.1,3.1,82.39,0,0,,0,0,33.6,20.8,90,1017.4,100,10.7,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T03:00:00,5.9,1.6,3.1,81.79,0,0,,0,0,39.9,26.8,84,1016.3,100,10,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T04:00:00,5.9,1.6,3.1,81.93,0,0,,0,0,41.1,25.6,82,1016.1,94,10,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T05:00:00,5.8,1.6,2.1,77.06,0,0,,0,0,38.1,25.3,84,1015.3,94,10.3,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T06:00:00,5.8,1.7,2.8,81.19,0,0,,0,0,34.7,23.7,84,1015.1,100,8,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T07:00:00,5.8,1.8,2.9,81.46,0,0,,0,0,34.2,22.1,92,1014.4,94,8,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T08:00:00,5.9,1.7,2.9,80.92,0,0,,0,0,37.1,25.4,84,1014.3,94,8,83,0.3,1,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T09:00:00,6.1,1.7,2.9,79.78,0,0,,0,0,40.2,27.5,84,1014.1,98.1,9,119,0.4,1,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T10:00:00,6,1.7,1,70.15,0,0,,0,0,44.9,26.6,92,1013.3,91.3,11.6,146,0.5,1,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T11:00:00,6.1,1.8,1.1,70.48,0,0,,0,0,43.1,26.2,92,1012.4,100,11,160,0.6,2,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T12:00:00,6.1,1.7,1.2,70.81,0,0,,0,0,40.7,28.1,86,1012.2,100,10.7,199,0.7,2,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T13:00:00,6.2,1.9,2.1,74.79,0,0,,0,0,42.4,27.3,92,1011.3,100,9,173,0.6,2,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T14:00:00,7,2.4,2.9,75.57,0,0,,0,0,46.8,32.3,82,1010.5,98.1,9,455,1.6,5,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T15:00:00,6.8,2,2,71.51,0,0,,0,0,50.3,34.4,90,1010.2,64.7,9,114,0.4,1,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T16:00:00,5.9,0.9,1.2,71.89,0,0,,0,0,47.4,34,82,1009.2,47.3,10,109,0.4,1,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T17:00:00,5.8,1,1.2,72.55,0,0,,0,0,44.5,31.3,82,1008.4,91.3,10,30,0.1,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T18:00:00,5,0.2,1.2,76.67,0,0,,0,0,41.8,28.1,82,1008.3,47.3,8,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T19:00:00,4.3,-0.2,1.9,84.92,0,0,,0,0,36.6,22.8,74,1008.2,27,7,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T20:00:00,5.1,0.6,2.9,85.4,0,0,,0,0,39.5,25.4,92,1007.5,92.6,7,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T21:00:00,5.9,1.7,3.1,81.86,0,0,,0,0,38.1,25.2,92,1007.3,100,7,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T22:00:00,5.9,1.3,3,81.82,0,0,,0,0,44.2,29.5,82,1006.4,100,6,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-08T23:00:00,6,1.5,3.2,82.23,0,0,,0,0,41.1,27.9,82,1006.1,100,6,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T00:00:00,5.3,0.9,3.1,86.29,0,0,,0,0,37,24.3,82,1005.2,57.4,6,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T01:00:00,5.2,0.9,3,85.75,0,0,,0,0,37.2,24.3,72,1004.3,20.6,6,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T02:00:00,5.1,1.3,3.1,87.21,0,0,,0,0,32.5,19.5,72,1003.4,37.9,5,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T03:00:00,5.1,1.3,3.2,87.34,0,0,,0,0,30.6,19.5,56,1002.5,36.3,5,0,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T04:00:00,5.2,1.5,3.9,91.01,0,0,,0,0,31.1,19.2,56,1002.2,100,5,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T05:00:00,5.3,1.2,3.9,90.65,0,0,,0,0,35.1,22.4,56,1001.4,100,5,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T06:00:00,5.2,1.5,3.9,91.28,0,0,,0,0,30.1,19.1,64,1001.2,100,4,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T07:00:00,6,2.1,4,87.26,0,0,,0,0,37,22.2,72,1001,100,5,19,0.1,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T08:00:00,6.1,1.9,4.1,87.05,0,0,,0,0,38.1,25.9,74,1000.5,100,5,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T09:00:00,6.2,2,4.2,87.24,0,0,,0,0,36,25.5,74,1000.3,100,4,47,0.2,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T10:00:00,6.7,2.9,4.8,87.7,0,0,,0,0,36.6,23.5,72,1000.2,100,5,80,0.3,1,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T11:00:00,6.9,2.9,5,87.37,0,0,,0,0,36.6,26.3,82,1000.1,100,5,276,1,3,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T12:00:00,7.8,4.1,5.1,83.19,0,0,,0,0,38.1,25.1,84,999.5,100,5,226,0.8,2,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T13:00:00,7.7,4,5,82.72,0,0,,0,0,35.9,24.8,84,999.3,100,5,268,1,3,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T14:00:00,7.7,4.1,5,82.65,0,0,,0,0,35,24.2,74,999.2,100,5,176,0.6,2,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T15:00:00,7,3.1,4.8,86.33,0,0,,0,0,34.5,24.5,72,999.1,100,5,93,0.3,1,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T16:00:00,6.8,2.7,4.2,83.54,0,0,,0,0,39.1,27,72,999.1,100,6,23,0.1,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T17:00:00,6.8,2.9,4.2,83.78,0,0,,0,0,38.3,24.4,80,998.4,100,6,23,0.1,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T18:00:00,6.7,2.9,4.8,87.51,0,0,,0,0,33.9,22.7,72,999.1,100,5,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T19:00:00,6.7,3.1,4.2,84.08,0,0,,0,0,32.2,21.9,82,999.2,100,5,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T20:00:00,6.1,2.4,4.8,91.38,0,0,,0,0,33.6,21.2,64,999.1,100,5,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T21:00:00,6.2,2.6,4.9,91.54,0,0,,0,0,32.9,19.9,64,998.4,100,4,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T22:00:00,6.8,3.4,5,87.96,0,0,,0,0,32.6,20.2,56,998.3,100,5,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-09T23:00:00,6.9,3.6,5.1,88.36,0,0,,0,0,30.1,18.8,56,998.1,94,5,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-10T00:00:00,7,4,5.1,87.89,0,0,,0,0,28.8,17,62,998,100,5,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-10T01:00:00,7,3.5,5.8,92.03,0.112,100,rain,0,0,34.2,21.6,72,997.5,100,5,0,0,0,,"Rain, Overcast",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
hornsea,2024-03-10T02:00:00,7,3.4,5.2,88.1,0,0,,0,0,40.3,22.6,72,997.4,100,5,0,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03281099999"
